Date,Open,High,Low,Close,Adj Close,Volume
2018-02-07,120.089996,122.459999,119.209999,119.650002,117.554604,9294000
2018-02-08,119.529999,119.820000,113.540001,113.860001,111.865997,12673400
2018-02-09,114.550003,117.209999,111.019997,116.320000,114.282913,17695500
2018-02-12,117.790001,118.839996,116.879997,118.470001,116.395271,11526300
2018-02-13,117.849998,118.800003,117.129997,118.349998,116.277367,7803900
2018-02-14,117.620003,120.949997,117.500000,120.830002,118.713943,9206400
2018-02-15,121.699997,122.309998,119.970001,122.279999,120.347687,6921300
2018-02-16,121.629997,122.989998,121.570000,121.849998,119.924492,6371400
2018-02-20,121.349998,123.050003,121.019997,122.010002,120.081963,6182800
2018-02-21,122.050003,122.830002,120.410004,120.430000,118.526917,7676100
2018-02-22,120.669998,121.379997,119.620003,120.379997,118.477722,4994000
2018-02-23,121.570000,122.959999,121.220001,122.930000,120.987427,5036900
2018-02-26,123.580002,124.599998,123.320000,124.589996,122.621178,6270500
2018-02-27,124.699997,125.300003,123.349998,123.370003,121.420464,7287200
2018-02-28,123.650002,124.980003,122.879997,122.940002,120.997276,6780900
2018-03-01,123.260002,124.000000,119.620003,120.400002,118.497398,8819600
2018-03-02,119.089996,120.980003,117.860001,120.769997,118.861549,7581900
2018-03-05,120.449997,122.309998,119.440002,121.879997,119.954002,5810200
2018-03-06,122.830002,123.239998,120.669998,121.059998,119.146973,7464400
2018-03-07,120.029999,122.239998,119.699997,121.849998,119.924492,7254100
2018-03-08,121.959999,122.820000,121.169998,122.220001,120.288643,6948900
2018-03-09,123.250000,124.790001,122.870003,124.510002,122.542458,6397700
2018-03-12,124.750000,124.980003,123.480003,124.239998,122.276711,8636000
2018-03-13,124.250000,125.000000,122.900002,123.199997,121.253151,9479500
2018-03-14,124.040001,124.040001,121.900002,122.580002,120.642952,7855000
2018-03-15,123.129997,124.419998,122.699997,123.410004,121.459839,5861900
2018-03-16,123.849998,125.050003,123.330002,124.529999,122.562126,9447100
2018-03-19,123.940002,124.309998,122.279999,123.209999,121.262993,17387800
2018-03-20,123.379997,125.169998,123.300003,124.910004,122.936142,7779700
2018-03-21,124.900002,125.440002,123.070000,123.220001,121.272842,7359500
2018-03-22,122.199997,122.680000,119.699997,119.989998,118.093880,10501500
2018-03-23,119.889999,120.330002,116.760002,117.000000,115.151131,10024300
2018-03-26,119.089996,120.739998,117.800003,120.639999,118.733604,8735400
2018-03-27,121.519997,121.599998,116.739998,117.400002,115.544807,9008600
2018-03-28,116.930000,118.070000,116.029999,116.989998,115.141281,9420400
2018-03-29,117.680000,120.589996,117.040001,119.620003,117.729736,12918100
2018-04-02,119.269997,119.830002,116.760002,118.389999,116.519165,9877100
2018-04-03,118.889999,119.989998,117.489998,119.199997,117.316360,7084800
2018-04-04,116.900002,120.120003,116.709999,119.809998,117.916718,8425700
2018-04-05,121.000000,122.010002,120.370003,121.190002,119.274925,6816000
2018-04-06,120.180000,120.559998,117.120003,117.699997,115.840073,8383800
2018-04-09,118.629997,120.669998,118.629997,118.790001,116.912842,7024800
2018-04-10,120.559998,121.160004,119.639999,120.720001,118.812340,8947200
2018-04-11,119.989998,121.660004,119.620003,119.779999,117.887199,5874900
2018-04-12,120.400002,121.980003,120.389999,121.070000,119.156815,5666000
2018-04-13,121.730003,122.470001,120.650002,120.750000,118.841873,9174300
2018-04-16,122.110001,122.870003,121.510002,121.879997,119.954002,6903200
2018-04-17,122.910004,124.260002,122.519997,123.800003,121.843689,5979600
2018-04-18,124.059998,124.870003,123.379997,124.480003,122.512932,5171000
2018-04-19,124.309998,124.720001,123.150002,123.959999,122.001144,7294100
2018-04-20,124.059998,124.820000,123.309998,124.199997,122.237343,7479400
2018-04-23,124.300003,124.970001,123.900002,124.459999,122.493248,8004300
2018-04-24,124.870003,125.040001,120.550003,121.269997,119.353638,9434400
2018-04-25,121.139999,121.349998,119.370003,121.209999,119.294594,8001200
2018-04-26,125.139999,127.589996,123.779999,127.080002,125.071838,14345800
2018-04-27,126.440002,127.059998,125.389999,126.010002,124.018738,6842700
2018-04-30,126.739998,127.900002,126.660004,126.879997,124.874992,8449200
2018-05-01,126.860001,127.570000,125.510002,127.510002,125.495049,6407300
2018-05-02,127.879997,128.100006,126.000000,126.379997,124.382904,8515300
2018-05-03,125.809998,127.459999,125.320000,127.180000,125.170265,6778600
2018-05-04,126.330002,128.360001,126.070000,128.160004,126.134781,5798400
2018-05-07,128.399994,129.520004,128.250000,129.259995,127.217384,5737300
2018-05-08,129.139999,129.970001,128.309998,129.899994,127.847282,5044700
2018-05-09,130.009995,131.000000,129.589996,130.839996,128.772415,6119400
2018-05-10,131.289993,131.750000,130.720001,131.000000,128.929886,6585800
2018-05-11,131.000000,132.089996,130.229996,131.820007,129.736954,5437100
2018-05-14,132.429993,132.500000,130.669998,131.210007,129.136581,5017000
2018-05-15,130.559998,131.399994,129.899994,131.100006,129.028320,5532300
2018-05-16,131.089996,131.399994,130.539993,130.889999,128.821594,5124200
2018-05-17,130.580002,130.800003,129.610001,129.929993,128.082291,4911700
2018-05-18,129.619995,130.339996,129.070007,129.929993,128.082291,6082700
2018-05-21,130.949997,131.509995,129.990005,130.660004,128.801895,5591800
2018-05-22,131.000000,131.779999,130.500000,130.710007,128.851227,6645500
2018-05-23,130.059998,131.910004,129.800003,131.880005,130.004578,6569100
2018-05-24,131.820007,132.210007,130.500000,131.889999,130.014420,6035200
2018-05-25,131.880005,132.100006,130.929993,131.279999,129.413101,7509600
2018-05-29,130.389999,131.050003,129.059998,129.690002,127.845726,10401900
2018-05-30,130.199997,131.100006,129.869995,130.639999,128.782196,10631300
2018-05-31,130.649994,131.580002,129.979996,130.720001,128.861084,11086000
2018-06-01,131.839996,132.509995,130.360001,130.850006,128.989227,8323400
2018-06-04,131.940002,133.570007,131.429993,133.070007,131.177643,7178000
2018-06-05,133.380005,133.619995,132.699997,133.559998,131.660660,6198200
2018-06-06,134.000000,136.309998,133.610001,136.279999,134.341995,8065800
2018-06-07,136.360001,136.580002,133.050003,133.839996,131.936691,8309200
2018-06-08,133.440002,134.919998,133.229996,134.740005,132.823883,5261000
2018-06-11,134.899994,135.190002,133.809998,133.910004,132.005707,7988700
2018-06-12,134.039993,135.130005,133.539993,134.860001,132.942184,5743300
2018-06-13,135.179993,135.770004,134.309998,134.399994,132.488739,4881600
2018-06-14,134.960007,135.699997,134.750000,135.000000,133.080200,6464100
2018-06-15,135.100006,135.729996,134.000000,135.100006,133.178787,10044500
2018-06-18,134.369995,136.309998,134.119995,136.199997,134.263123,8713300
2018-06-19,134.559998,135.240005,133.570007,135.110001,133.188629,6557600
2018-06-20,135.520004,136.690002,135.500000,135.500000,133.573105,7192000
2018-06-21,135.270004,136.119995,134.259995,134.529999,132.616898,8689800
2018-06-22,135.600006,135.850006,134.259995,135.330002,133.405533,6031900
2018-06-25,134.910004,134.910004,129.529999,130.929993,129.068054,10086200
2018-06-26,132.110001,133.789993,131.610001,132.550003,130.665009,7733900
2018-06-27,133.009995,133.660004,131.009995,131.020004,129.156799,7282100
2018-06-28,131.000000,133.119995,130.649994,132.740005,130.852341,6576500
2018-06-29,133.279999,134.190002,132.449997,132.449997,130.566483,7259000
2018-07-02,131.960007,133.050003,131.149994,132.500000,130.615738,7554400
2018-07-03,133.009995,133.410004,131.419998,131.449997,129.580658,3621600
2018-07-05,132.130005,133.330002,131.830002,133.289993,131.394516,4729300
2018-07-06,133.580002,134.279999,132.500000,134.089996,132.183136,4839800
2018-07-09,134.940002,135.970001,134.789993,135.520004,133.592804,8960700
2018-07-10,135.570007,137.330002,135.339996,136.690002,134.746170,6561900
2018-07-11,136.630005,138.809998,136.600006,138.149994,136.185394,10648700
2018-07-12,139.009995,139.949997,138.660004,139.899994,137.910507,11816100
2018-07-13,139.789993,140.029999,137.539993,139.419998,137.437332,7865700
2018-07-16,139.419998,139.550003,138.160004,138.460007,136.490997,4969900
2018-07-17,138.179993,139.910004,137.419998,139.639999,137.654221,5412600
2018-07-18,139.910004,141.169998,139.369995,140.899994,138.896301,7008600
2018-07-19,140.949997,140.990005,139.929993,140.130005,138.137268,7937000
2018-07-20,140.000000,141.470001,139.919998,140.990005,138.985031,7153600
2018-07-23,140.660004,140.970001,139.639999,140.029999,138.038651,7723600
2018-07-24,140.990005,141.470001,139.509995,140.029999,138.038651,8336700
2018-07-25,140.339996,142.770004,139.899994,142.639999,140.611542,8376000
2018-07-26,141.610001,142.789993,139.529999,142.500000,140.473526,10520800
2018-07-27,143.080002,143.139999,139.210007,140.710007,138.709015,7014900
2018-07-30,140.130005,140.419998,135.309998,136.479996,134.539154,12812400
2018-07-31,137.130005,138.020004,135.630005,136.740005,134.795471,7683300
2018-08-01,137.740005,138.740005,137.410004,138.250000,136.283997,7087700
2018-08-02,137.449997,139.190002,137.000000,138.919998,136.944458,12300000
2018-08-03,139.289993,139.860001,137.940002,139.820007,137.831650,4617500
2018-08-06,139.649994,140.259995,139.050003,139.710007,137.723221,5143000
2018-08-07,139.979996,140.690002,139.869995,140.279999,138.285126,10034500
2018-08-08,139.979996,140.990005,139.830002,140.679993,138.679398,5389500
2018-08-09,140.729996,141.240005,139.899994,140.009995,138.018936,5679300
2018-08-10,139.880005,140.740005,139.250000,139.729996,137.742935,6523500
2018-08-13,140.529999,141.240005,139.830002,140.210007,138.216125,4817500
2018-08-14,140.300003,140.990005,139.880005,140.759995,138.758316,5888700
2018-08-15,140.350006,140.690002,138.839996,139.919998,137.930206,5288400
2018-08-16,141.070007,141.490005,140.419998,140.649994,138.858261,5931700
2018-08-17,140.779999,141.710007,140.570007,141.330002,139.529587,7699600
2018-08-20,141.539993,141.600006,140.699997,140.940002,139.144562,4662200
2018-08-21,141.000000,141.460007,139.800003,140.039993,138.256027,6854300
2018-08-22,139.850006,141.529999,139.850006,141.139999,139.341995,4191700
2018-08-23,141.009995,142.449997,140.770004,142.100006,140.289764,4426800
2018-08-24,142.320007,144.380005,142.320007,144.199997,142.363022,5714000
2018-08-27,144.990005,145.600006,144.710007,145.399994,143.547760,7194900
2018-08-28,145.630005,146.169998,144.869995,145.199997,143.350311,4925700
2018-08-29,145.460007,147.300003,145.419998,147.029999,145.156967,5192900
2018-08-30,146.820007,147.710007,146.360001,146.740005,144.870682,7804600
2018-08-31,146.740005,147.639999,146.500000,146.889999,145.018768,5786600
2018-09-04,146.929993,147.860001,146.669998,147.800003,145.917191,7638100
2018-09-05,147.000000,147.820007,142.550003,142.669998,140.852524,11363400
2018-09-06,143.289993,144.699997,142.539993,144.500000,142.659210,9589200
2018-09-07,143.990005,144.440002,142.750000,143.199997,141.375763,13626200
2018-09-10,144.130005,144.440002,143.210007,144.080002,142.244553,5362700
2018-09-11,143.460007,145.520004,143.250000,145.490005,143.636612,9895900
2018-09-12,145.850006,146.800003,145.070007,146.570007,144.702850,6964100
2018-09-13,147.149994,148.070007,147.089996,147.630005,145.749329,5803400
2018-09-14,147.910004,148.369995,147.350006,147.839996,145.956635,4928300
2018-09-17,147.830002,147.899994,145.830002,146.179993,144.317795,7708600
2018-09-18,146.199997,148.089996,145.949997,147.630005,145.749329,5692100
2018-09-19,148.279999,148.820007,147.250000,147.419998,145.542007,7432300
2018-09-20,147.990005,149.490005,147.199997,149.240005,147.338852,7172700
2018-09-21,149.949997,150.259995,149.350006,150.050003,148.138519,15628100
2018-09-24,149.160004,149.649994,147.270004,149.110001,147.210480,6706700
2018-09-25,149.710007,149.960007,149.100006,149.580002,147.674500,4230700
2018-09-26,150.000000,150.419998,149.039993,149.270004,147.368439,5852400
2018-09-27,149.899994,150.639999,149.559998,150.020004,148.108887,5868500
2018-09-28,149.809998,150.369995,149.550003,150.089996,148.177979,6035900
2018-10-01,150.889999,151.559998,150.610001,150.789993,148.869095,9802100
2018-10-02,150.839996,150.839996,149.169998,149.669998,147.763367,8047500
2018-10-03,150.710007,150.710007,149.190002,149.369995,147.467178,7521100
2018-10-04,149.179993,149.279999,146.100006,146.759995,144.890411,9208900
2018-10-05,146.639999,147.410004,144.399994,145.360001,143.508240,7085700
2018-10-08,145.009995,145.009995,140.179993,141.889999,140.082458,11637300
2018-10-09,141.460007,143.289993,141.119995,142.309998,140.497116,10798000
2018-10-10,142.570007,142.690002,135.210007,135.520004,133.793610,15450100
2018-10-11,134.089996,137.240005,132.259995,133.729996,132.026413,15657200
2018-10-12,138.479996,140.979996,137.429993,140.059998,138.275787,12993300
2018-10-15,139.899994,140.059998,137.220001,137.229996,135.481812,7953000
2018-10-16,138.710007,142.139999,138.679993,141.740005,139.934372,11059500
2018-10-17,142.339996,142.860001,140.729996,142.449997,140.635330,9170600
2018-10-18,142.460007,142.460007,137.949997,139.289993,137.515564,10222600
2018-10-19,139.899994,142.190002,139.380005,140.080002,138.295517,8696900
2018-10-22,140.970001,141.539993,139.509995,140.639999,138.848404,6099500
2018-10-23,136.889999,140.039993,135.589996,139.119995,137.347733,10736100
2018-10-24,139.699997,140.179993,134.000000,134.259995,132.549667,13849600
2018-10-25,135.449997,140.899994,132.500000,140.520004,138.729904,14985900
2018-10-26,137.979996,139.869995,136.059998,137.740005,135.985321,12034900
2018-10-29,139.610001,141.509995,132.270004,134.330002,132.618790,12768200
2018-10-30,133.080002,134.860001,129.789993,132.759995,131.068756,15107600
2018-10-31,134.990005,139.119995,134.990005,137.850006,136.093933,13205300
2018-11-01,139.000000,140.869995,137.490005,140.830002,139.035965,16024000
2018-11-02,141.110001,141.449997,137.850006,139.779999,137.999329,17063100
2018-11-05,139.800003,140.210007,138.070007,139.800003,138.019089,6280000
2018-11-06,139.800003,140.910004,139.720001,140.789993,138.996475,4732700
2018-11-07,142.339996,144.899994,142.320007,144.779999,142.935638,20502100
2018-11-08,144.600006,145.460007,143.649994,145.229996,143.379898,5927400
2018-11-09,144.199997,144.570007,142.360001,143.929993,142.096451,8339800
2018-11-12,143.419998,143.639999,139.169998,139.720001,137.940109,11335100
2018-11-13,140.350006,141.899994,139.009995,139.720001,137.940109,6287000
2018-11-14,142.020004,142.600006,138.410004,139.490005,137.713013,6613900
2018-11-15,138.850006,141.910004,137.929993,141.839996,140.284546,8565000
2018-11-16,140.419998,141.839996,139.919998,140.179993,138.642731,8628000
2018-11-19,140.470001,140.570007,134.250000,134.759995,133.282150,16253000
2018-11-20,130.309998,134.529999,129.539993,133.369995,131.907410,12720200
2018-11-21,134.360001,135.779999,133.630005,134.419998,132.945892,7416300
2018-11-23,132.589996,134.250000,132.490005,132.869995,131.412903,3676000
2018-11-26,134.600006,136.520004,134.250000,135.940002,134.449234,9144600
2018-11-27,135.279999,136.309998,134.119995,135.910004,134.419556,7877900
2018-11-28,137.070007,141.539993,136.869995,141.380005,139.829590,11265100
2018-11-29,140.690002,140.699997,138.710007,139.100006,137.574554,8751500
2018-11-30,139.009995,142.259995,138.630005,141.710007,140.155975,11362800
2018-12-03,145.000000,145.720001,143.850006,145.000000,143.409882,11285600
2018-12-04,143.130005,144.350006,138.500000,138.639999,137.119614,13988900
2018-12-06,135.039993,141.110001,133.479996,141.050003,139.503189,16391900
2018-12-07,140.820007,142.130005,135.990005,137.110001,135.606400,14007700
2018-12-10,136.250000,138.270004,134.860001,137.880005,136.367950,15744300
2018-12-11,139.940002,140.050003,135.919998,136.809998,135.309692,12466300
2018-12-12,139.300003,140.880005,137.750000,137.800003,136.288849,10387200
2018-12-13,138.300003,139.130005,136.149994,137.539993,136.031647,8780900
2018-12-14,135.690002,136.720001,134.550003,135.089996,133.608551,9351200
2018-12-17,134.210007,134.429993,130.690002,131.399994,129.958984,11796200
2018-12-18,132.289993,134.169998,131.800003,132.660004,131.205200,12761900
2018-12-19,132.929993,135.869995,129.520004,131.259995,129.820526,13819000
2018-12-20,130.160004,132.009995,127.150002,128.759995,127.347954,18091700
2018-12-21,127.180000,130.330002,122.949997,124.260002,122.897316,25448600
2018-12-24,122.080002,125.209999,121.599998,121.730003,120.395058,8617700
2018-12-26,123.019997,130.240005,123.000000,130.229996,128.801819,13499500
2018-12-27,127.989998,132.009995,126.519997,132.009995,130.562317,10883000
2018-12-28,133.080002,133.619995,129.660004,130.940002,129.504059,7381300
2018-12-31,131.679993,132.440002,130.229996,131.940002,130.493103,7976000
2019-01-02,130.000000,133.740005,129.600006,132.919998,131.462326,8788000
2019-01-03,131.210007,131.279999,127.879997,128.130005,126.724884,9428300
2019-01-04,130.440002,134.589996,130.130005,133.649994,132.184341,11065800
2019-01-07,134.449997,137.169998,134.039993,136.059998,134.567917,12928000
2019-01-08,137.970001,138.190002,135.960007,136.800003,135.299805,9243000
2019-01-09,138.300003,139.479996,137.619995,138.410004,136.892136,9987600
2019-01-10,136.809998,138.820007,136.360001,138.669998,137.149277,12514900
2019-01-11,137.750000,138.600006,137.410004,138.059998,136.545959,5860100
2019-01-14,136.990005,138.130005,136.649994,137.100006,135.596512,8666700
2019-01-15,136.960007,137.720001,135.250000,137.339996,135.833862,7594900
2019-01-16,138.399994,138.869995,137.070007,137.339996,135.833862,7258000
2019-01-17,136.970001,137.910004,136.589996,137.279999,135.774536,5864900
2019-01-18,138.309998,138.600006,136.639999,138.500000,136.981171,10263500
2019-01-22,137.899994,139.520004,136.979996,138.050003,136.536087,8102300
2019-01-23,138.770004,138.979996,136.149994,137.009995,135.507492,5465800
2019-01-24,137.110001,138.320007,136.520004,137.699997,136.189926,4924800
2019-01-25,139.000000,139.899994,137.699997,138.669998,137.149277,9756300
2019-01-28,137.509995,137.509995,134.809998,135.990005,134.498672,9857200
2019-01-29,136.589996,136.690002,134.110001,135.000000,133.519531,7457700
2019-01-30,136.100006,137.899994,135.509995,137.600006,136.091019,8078100
2019-01-31,134.389999,135.729996,133.300003,135.009995,133.529419,20095700
2019-02-01,135.389999,140.350006,135.259995,140.149994,138.613083,13248300
2019-02-04,139.789993,141.520004,139.179993,141.500000,139.948273,11882700
2019-02-05,142.000000,142.949997,141.830002,142.529999,140.966949,8455700
2019-02-06,141.960007,142.419998,141.050003,141.490005,139.938370,6146900
2019-02-07,139.919998,141.059998,139.210007,140.169998,138.632843,10675300
2019-02-08,138.690002,140.399994,138.520004,140.380005,138.840561,5950700
2019-02-11,141.259995,142.289993,140.449997,140.800003,139.255920,7600100
2019-02-12,141.789993,142.800003,141.250000,141.990005,140.432877,6090000
2019-02-13,142.889999,144.699997,142.869995,143.490005,141.916443,6885600
2019-02-14,142.979996,143.479996,142.399994,143.160004,141.837189,6314000
2019-02-15,144.550003,144.910004,143.820007,144.910004,143.570999,6536000
2019-02-19,144.419998,144.880005,144.020004,144.440002,143.105331,8406700
2019-02-20,144.350006,144.839996,143.520004,144.729996,143.392670,5283100
2019-02-21,144.350006,145.029999,143.179993,144.000000,142.669418,8573400
2019-02-22,144.419998,146.279999,144.419998,145.869995,144.522125,9680800
2019-02-25,146.910004,147.199997,145.809998,146.059998,144.710373,9731200
2019-02-26,145.199997,147.399994,145.020004,147.039993,145.681320,7332500
2019-02-27,146.500000,147.490005,145.919998,147.220001,145.859665,9731200
2019-02-28,147.259995,148.820007,147.229996,148.119995,146.751343,6250200
2019-03-01,149.460007,149.929993,148.380005,149.470001,148.088867,7016800
2019-03-04,150.070007,150.190002,146.949997,147.960007,146.592834,6979700
2019-03-05,148.000000,149.289993,147.830002,147.949997,146.582916,9678600
2019-03-06,148.000000,148.520004,147.419998,147.809998,146.444199,8186400
2019-03-07,147.259995,147.809998,146.039993,146.830002,145.473251,8761700
2019-03-08,145.440002,147.479996,144.500000,147.350006,145.988464,5168100
2019-03-11,148.110001,150.970001,148.020004,150.669998,149.277786,9361500
2019-03-12,151.000000,153.139999,150.869995,151.729996,150.327988,9465100
2019-03-13,152.300003,154.039993,152.039993,152.470001,151.061142,8308900
2019-03-14,152.559998,154.690002,152.300003,154.199997,152.775162,9364900
2019-03-15,153.720001,156.820007,153.360001,155.460007,154.023514,20162000
2019-03-18,155.919998,156.410004,154.419998,154.960007,153.528152,9689400
2019-03-19,155.949997,155.949997,154.139999,154.589996,153.161545,9236100
2019-03-20,154.339996,154.869995,152.710007,153.750000,152.329330,6391400
2019-03-21,153.320007,156.679993,153.309998,155.800003,154.360382,7027100
2019-03-22,154.990005,155.679993,152.850006,153.070007,151.655609,8119800
2019-03-25,152.360001,154.059998,151.539993,153.029999,151.615952,7568000
2019-03-26,153.770004,155.600006,153.770004,155.300003,153.864990,15594400
2019-03-27,155.470001,155.860001,153.360001,154.220001,152.794968,12253800
2019-03-28,154.929993,155.080002,153.610001,154.669998,153.240814,16902200
2019-03-29,155.729996,156.289993,154.929993,156.190002,154.746765,12164400
2019-04-01,157.529999,157.729996,156.550003,157.259995,155.806870,6420100
2019-04-02,157.660004,158.149994,156.750000,157.779999,156.322067,6215100
2019-04-03,158.550003,159.110001,157.850006,158.460007,156.995804,8211700
2019-04-04,158.529999,158.690002,156.529999,157.639999,156.183380,5100200
2019-04-05,158.000000,158.630005,157.229996,157.649994,156.193283,4178300
2019-04-08,157.550003,157.850006,156.320007,157.750000,156.292358,5604700
2019-04-09,156.559998,157.990005,156.470001,157.490005,156.034744,6364100
2019-04-10,157.990005,158.779999,157.520004,158.559998,157.094864,3918600
2019-04-11,159.110001,159.300003,157.440002,157.860001,156.401337,5771400
2019-04-12,158.710007,159.639999,157.860001,159.639999,158.164886,6745100
2019-04-15,159.830002,160.479996,159.190002,160.440002,158.957504,8142800
2019-04-16,161.039993,161.100006,159.550003,160.229996,158.749435,6021400
2019-04-17,160.869995,161.070007,160.309998,160.440002,158.957504,4609100
2019-04-18,160.929993,161.100006,159.000000,160.160004,158.680115,7859400
2019-04-22,159.199997,160.479996,159.070007,160.399994,158.917862,4602600
2019-04-23,161.000000,161.880005,159.869995,161.660004,160.166245,6522900
2019-04-24,161.750000,162.029999,160.649994,161.490005,159.997803,7376500
2019-04-25,160.520004,161.600006,158.550003,161.020004,159.532150,8862500
2019-04-26,161.259995,163.029999,160.399994,162.929993,161.424500,7525400
2019-04-29,163.210007,164.500000,163.100006,164.149994,162.633224,10003600
2019-04-30,164.979996,165.699997,163.919998,164.429993,162.910614,6432700
2019-05-01,165.539993,165.740005,162.750000,162.789993,161.285782,5248100
2019-05-02,162.100006,163.080002,160.429993,161.119995,159.631195,6054900
2019-05-03,162.300003,162.740005,161.179993,162.039993,160.542709,4317500
2019-05-06,158.210007,162.649994,158.199997,162.279999,160.780487,10442400
2019-05-07,160.949997,161.779999,158.679993,160.210007,158.729630,6413600
2019-05-08,159.770004,161.699997,159.520004,160.759995,159.274521,5445900
2019-05-09,158.860001,159.850006,157.169998,159.809998,158.333328,6813700
2019-05-10,158.860001,161.399994,157.270004,160.710007,159.224991,5192500
2019-05-13,157.190002,158.720001,156.419998,157.330002,155.876251,9730000
2019-05-14,158.100006,161.520004,157.940002,160.210007,158.729630,9756700
2019-05-15,159.320007,163.160004,159.100006,162.789993,161.285782,7547000
2019-05-16,163.449997,165.600006,162.860001,164.869995,163.597794,9745500
2019-05-17,163.289993,165.199997,163.199997,164.089996,162.823837,4582500
2019-05-20,163.350006,164.740005,162.330002,163.470001,162.208603,4747400
2019-05-21,164.580002,164.860001,163.190002,163.860001,162.595581,9095700
2019-05-22,163.600006,165.630005,163.449997,164.240005,162.972687,5416400
2019-05-23,163.500000,164.250000,160.820007,161.509995,160.263718,6138000
2019-05-24,162.750000,163.410004,161.720001,162.639999,161.385025,4105600
2019-05-28,163.399994,165.770004,163.330002,163.710007,162.446762,10202300
2019-05-29,163.300003,163.500000,161.479996,162.729996,161.474304,6456000
2019-05-30,162.800003,163.500000,161.940002,162.759995,161.504074,4750600
2019-05-31,160.910004,162.130005,160.559998,161.330002,160.085129,5079000
2019-06-03,161.539993,162.830002,156.750000,158.600006,157.376190,8034600
2019-06-04,160.289993,162.369995,158.649994,162.330002,161.077408,6684800
2019-06-05,163.500000,165.399994,162.690002,165.389999,164.113800,7769300
2019-06-06,165.880005,167.399994,164.940002,166.919998,165.631989,13738500
2019-06-07,168.000000,171.610001,167.800003,170.050003,168.737839,10528800
2019-06-10,171.839996,172.020004,170.509995,170.820007,169.501892,7565900
2019-06-11,171.949997,172.179993,168.419998,170.309998,168.995804,6082900
2019-06-12,170.380005,171.619995,169.699997,171.589996,170.265930,6756200
2019-06-13,172.139999,172.199997,168.720001,169.350006,168.043243,6901400
2019-06-14,169.770004,170.639999,168.839996,169.660004,168.350830,4999900
2019-06-17,169.729996,170.419998,169.029999,169.559998,168.251602,6410200
2019-06-18,170.649994,170.669998,167.550003,169.279999,167.973785,6969300
2019-06-19,169.389999,171.199997,169.210007,170.690002,169.372894,6323900
2019-06-20,172.509995,173.940002,171.750000,173.740005,172.399353,11474100
2019-06-21,173.270004,174.809998,173.160004,173.440002,172.101685,11728200
2019-06-24,174.600006,174.729996,172.720001,173.850006,172.508514,5554900
2019-06-25,174.809998,174.940002,170.589996,171.279999,169.958344,9899900
2019-06-26,171.389999,172.389999,170.820007,171.059998,169.740036,7129900
2019-06-27,172.119995,172.399994,170.320007,171.229996,169.908722,5873400
2019-06-28,171.960007,173.550003,170.520004,173.550003,172.210831,8442700
2019-07-01,175.330002,175.539993,172.740005,173.940002,172.597824,6122000
2019-07-02,174.100006,175.320007,173.300003,175.279999,173.927475,5238100
2019-07-03,176.000000,176.990005,175.720001,176.869995,175.505203,4066600
2019-07-05,175.860001,177.029999,174.509995,176.660004,175.296844,5840400
2019-07-08,176.300003,176.610001,175.399994,176.190002,174.830444,6720300
2019-07-09,175.429993,177.889999,175.300003,177.729996,176.358582,4894300
2019-07-10,178.580002,180.259995,178.580002,179.309998,177.926392,5110600
2019-07-11,180.119995,180.940002,179.460007,180.740005,179.345337,6986600
2019-07-12,181.350006,181.350006,178.919998,180.330002,178.938507,7196700
2019-07-15,180.559998,181.070007,179.940002,180.570007,179.176682,4490400
2019-07-16,180.369995,180.880005,178.729996,179.309998,177.926392,6800200
2019-07-17,179.559998,180.210007,179.009995,179.149994,177.767624,3994200
2019-07-18,178.630005,180.619995,178.580002,180.529999,179.136948,4738500
2019-07-19,181.839996,181.839996,179.139999,179.240005,177.856934,5327100
2019-07-22,179.639999,180.979996,179.139999,180.570007,179.176682,4862100
2019-07-23,180.889999,181.270004,179.059998,180.899994,179.504105,7193000
2019-07-24,180.789993,183.429993,179.250000,183.330002,181.915359,8169300
2019-07-25,183.869995,183.990005,181.300003,181.589996,180.188782,6085800
2019-07-26,182.410004,183.820007,182.210007,183.690002,182.272598,5056300
2019-07-29,183.889999,184.070007,182.729996,183.210007,181.796280,4621800
2019-07-30,182.539993,183.380005,181.270004,181.529999,180.129242,5236600
2019-07-31,181.789993,182.050003,176.059998,178.000000,176.626480,7981200
2019-08-01,179.190002,182.399994,178.169998,179.169998,177.787460,8417300
2019-08-02,178.000000,178.270004,174.690002,177.419998,176.050964,8264600
2019-08-05,172.009995,173.500000,166.979996,168.860001,167.557007,16858300
2019-08-06,171.789993,172.949997,170.130005,172.479996,171.149063,10281300
2019-08-07,171.500000,175.729996,170.339996,175.320007,173.967163,8292800
2019-08-08,177.460007,179.949997,176.570007,179.899994,178.511826,7602800
2019-08-09,179.669998,180.100006,177.850006,179.050003,177.668365,5373700
2019-08-12,177.440002,178.649994,175.600006,176.339996,174.979309,7394400
2019-08-13,174.389999,178.919998,174.210007,178.610001,177.231781,6667700
2019-08-14,176.240005,177.250000,173.160004,173.509995,172.171127,7293500
2019-08-15,174.259995,177.020004,173.520004,176.270004,175.162231,6698000
2019-08-16,178.000000,178.750000,177.199997,178.229996,177.109909,8312200
2019-08-19,180.419998,180.419998,178.119995,179.740005,178.610413,5285000
2019-08-20,179.429993,180.630005,178.490005,179.240005,178.113556,3793600
2019-08-21,180.690002,181.690002,180.240005,180.940002,179.802856,3695900
2019-08-22,181.949997,182.330002,178.610001,180.089996,178.958206,6659900
